Nom,Téléphone,Site Web,Adresse,Note Google,Nombre d'avis,Région,Latitude,Longitude
Flore Huguet Intérieurs - Bordeaux & environs,06 33 61 11 53,https://www.florehuguet-interieurs.com/,"93 Cr le Rouzic, 33100 Bordeaux, France",5,27,BORDEAUX,,
"Architecte d'intérieur et décoratrice - Aurélie Rousselin, Bègles",06 27 58 78 87,http://www.aurelierousselin.fr/,"115 Rue Albert Thomas, 33130 Bègles, France",5,16,BORDEAUX,,
Architecte d'intérieur - Jade MINERY,06 85 21 80 75,https://jademinery.fr/,"Tourny, 33000 Bordeaux, France",5,10,BORDEAUX,,
PATUREL - Agence d'architecture d'intérieur - Caroline & Margaux,07 65 85 69 09,,"143 Rue Malbec, 33800 Bordeaux, France",5,7,BORDEAUX,,
Interiordust – Architecte d’intérieur & rénovation Bordeaux Bassin d’Arcachon,06 69 61 24 40,http://www.interiordust.fr/,"135 Rue des Tourterelles, 33127 Saint-Jean-d'Illac, France",5,24,BORDEAUX,,
Architecte d'intérieur / Laura Gimenez / Rénovation / Aménagement intérieur / Conception / Suivi de chantier,06 88 12 75 07,https://www.laura-architecte-interieur.com/,"1 Rue Edmond About, 33680 Lacanau, France",5,5,BORDEAUX,,
Harmonie Moitry - Architecte d'intérieur à Bordeaux,06 33 76 26 38,http://www.bienvenues.fr/,"39 Rue des Bouviers, 33800 Bordeaux, France",5,1,BORDEAUX,,
Origine Structures - Bureau d'études bois béton métal,06 50 30 68 62,http://www.be-origine.com/,"4 Rue de Candale, 33000 Bordeaux, France",5,61,BORDEAUX,,
ODETEC - Bureau d'études techniques Ingénierie,05 35 54 57 06,https://odetec.fr/,"4 Rue Montfaucon, 33800 Bordeaux, France",5,2,BORDEAUX,,
BD Fluides - Bureau d'Études Thermiques et Fluides,,https://bdfluides.fr/,"18 Rue Gratiolet, 33000 Bordeaux, France",5,1,BORDEAUX,,
ABETEC - Bureau d'études Structure,06 58 03 65 23,https://www.abetec.fr/,"4 All. Bel air, 33370 Artigues-près-Bordeaux, France",5,1,BORDEAUX,,
NRGYS - Bureau d'études thermique et fluides,02 28 01 46 19,https://www.nrgys.fr/,"Immeuble Le Fiducia, 58 Rue Jean Duvert, 33290 Blanquefort, France",5,8,BORDEAUX,,
Rêve Architecture,07 49 50 49 70,https://reve-architecture.fr/,"75 Cr de Luze, 33300 Bordeaux, France",5,3,BORDEAUX,,
Caroline Guigné Architecte,07 62 00 42 12,https://www.carolineguignearchitecte.com/,"95 Rue du Palais Gallien, 33000 Bordeaux, France",5,4,BORDEAUX,,
Baudrimont Lacote Architectes,,http://www.bla-agence.com/,"18 Rue de la Prévoté, 33000 Bordeaux, France",5,1,BORDEAUX,,
CLIC ARCHITECTES,06 95 25 02 15,http://clic-architectes.fr/,"34 Rue Bouquière, 33000 Bordeaux, France",5,8,BORDEAUX,,
DRILLON GAROND ARCHITECTURE,05 57 91 85 23,http://www.dg-architecture.fr/,"69 Rue Henri IV, 33000 Bordeaux, France",5,2,BORDEAUX,,
Matthieu de BOUSSAC ARCHITECTES,07 69 95 02 85,http://www.deboussac-architecte.fr/,"19 Rue Reinette, 33100 Bordeaux, France",5,2,BORDEAUX,,
encausse durand architectes,05 54 78 18 11,https://www.encaussedurand.com/,"74 Rue Georges Bonnac, 33000 Bordeaux, France",5,7,BORDEAUX,,
Architecture Patrimoine,05 56 08 50 35,http://www.architecturepatrimoine.fr/,"60 Rue Hoche, 33200 Bordeaux, France",5,1,BORDEAUX,,
Romain Perdrix Architecte,06 79 36 90 22,https://www.romainperdrixarchi.com/,"86 Rue Rosa Bonheur, 33000 Bordeaux, France",4.9,9,BORDEAUX,,
MH INTERIOR - Nadine Durand | Architecte d’intérieur Bordeaux,06 20 58 48 91,https://mh-interior.fr/decorateur-nouvelle-aquitaine/decorateur-architecte-interieur-bordeaux-33/,"31 Rue de Preignac, 33800 Bordeaux, France",4.9,29,BORDEAUX,,
FABRIQUE D'ESPACE - Architecte d'intérieur et décoratrice Bordeaux,06 65 23 76 30,http://www.fabriquedespace.fr/,"29 Rue Reinette, 33100 Bordeaux, France",4.9,19,BORDEAUX,,
Lameynardie & Lameynardie Architecture d'intérieur,05 56 58 97 10,https://www.agencelameynardie.com/,"36 Rue Cassignard, 33200 Bordeaux, France",4.9,15,BORDEAUX,,
Armelle Canchon Architecte,07 77 46 16 10,http://armellecanchon.archi/,"3 Rue Mirabeau, 33400 Talence, France",4.9,26,BORDEAUX,,
Concept plan 3D - Construction - Rénovation/Extension/Surélévation - permis de construire,06 73 16 64 66,https://concept-plan-3d.fr/,"16 Rue Louis Blériot, 33560 Carbon-Blanc, France",4.9,40,BORDEAUX,,
"Forhome Travaux Entreprise d'artisans✅Rénovation Salle de bain, Maison, Appartement & Courtier en travaux, gironde 33",06 62 05 77 29,https://www.forhome-renovation-sdb.fr/,"87 Av. Roger Cohé, 33600 Pessac, France",4.9,26,BORDEAUX,,
Julie Milleret Architecte,07 69 12 67 76,http://juliemilleret.com/,"80 Rue de Lacanau, 33200 Bordeaux, France",4.9,13,BORDEAUX,,
E.DP Lacoste -Architecte d'intérieur & Economiste de la construction,06 64 22 44 63,http://edplacoste.com/,"39 Rue Delphin Loche, 33130 Bègles, France",4.9,12,BORDEAUX,,
Samantha Labrousse - Architecte d'intérieur,06 81 66 32 48,https://slabroussearchitecte.com/,"16 Rue de l'Hermite Bat A, 33520 Bruges, France",4.9,31,BORDEAUX,,
Camille AROLDI Décoratrice et Architecte d'Intérieur,06 74 13 85 02,http://avi-homestaging.com/,"1 Rue Belle Étoile, 33800 Bordeaux, France",4.9,35,BORDEAUX,,
2R Architecture,05 58 78 49 29,,"413 Av. du Lac, 40160 Parentis-en-Born, France",4.9,10,BORDEAUX,,
Design by C&C - Camille Doutreuwe Architecte d'intérieur,06 81 47 66 12,https://www.design-by-cc.fr/,"115 Rue Jules Ferry, 33200 Bordeaux, France",4.9,15,BORDEAUX,,
Delphine Guyart Design - décoration et architecture intérieure,06 75 83 67 93,http://www.delphineguyart.com/,"26 chemin de touty, 33370 Pompignac, France",4.9,23,BORDEAUX,,
ArchiReno,05 54 54 59 18,https://archireno.fr/,"9 Rue de Condé, 33000 Bordeaux, France",4.9,20,BORDEAUX,,
COTRABAT - Maître d'oeuvre Constructeur de Maisons et Villas d'Architecte à Bordeaux en Gironde,06 20 38 62 39,http://www.cotrabat.fr/,"51 Chem. du Port de l'Homme, 33360 Latresne, France",4.8,12,BORDEAUX,,
Maison Travaux & Rénovation,06 48 99 40 03,http://www.maison-travaux-renovation.co/,"64 Rue Servandoni, 33000 Bordeaux, France",4.8,82,BORDEAUX,,
Baulieu Maîtrise d'Oeuvre,06 50 99 64 64,https://baulieu-maitrise-d-oeuvre.fr/,"12 lotissement, 33360 Latresne, France",4.8,10,BORDEAUX,,
CD2 CONCEPT - Maître d'Oeuvre (Bordeaux),06 14 82 51 24,https://cd2concept.com/,"1 Av. de Mélac, 33370 Tresses, France",4.8,27,BORDEAUX,,
L'Habitat du Sud-Ouest - Maître d'oeuvre,06 11 78 03 83,http://www.habitatdusudouest.com/,"2 Pl. Marcel Vayssière, 33650 Martillac, France",4.8,45,BORDEAUX,,
MOG Architectes,05 56 48 53 72,https://mog.archi/,"8 Rue Esprit des Lois, 33000 Bordeaux, France",4.8,4,BORDEAUX,,
TLM Architecture,09 54 83 55 53,http://www.tlmarchitecture.fr/contact.html,"156 Cr du Général de Gaulle, 33170 Gradignan, France",4.8,30,BORDEAUX,,
"La Maison Des Travaux Le Bouscat - Extension, rénovation intérieure et extérieure",05 33 09 56 39,https://lebouscat.lamaisondestravaux.com/,"33/35 Rue du Maréchal Leclerc, 33290 Blanquefort, France",4.8,61,BORDEAUX,,
De Boysson Design,06 22 19 94 24,https://www.deboyssondesign.com/,"27 Rue Naujac, 33000 Bordeaux, France",4.8,21,BORDEAUX,,
Havane Studio,,http://www.havanestudio.fr/,"32 Rue de la Prte Dijeaux, 33000 Bordeaux, France",4.8,11,BORDEAUX,,
Bureau d'études - Arcadis,05 56 13 16 16,https://www.arcadis.com/fr-fr?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Bordeaux,"Euratlantique Ilot Quai 8.2, 31 Rue d'Armagnac Bât. E1, 33800 Bordeaux, France",4.8,4,BORDEAUX,,
Margot Chayot Architecte d'intérieur | AUTOMNE DESIGN,06 09 70 21 07,https://www.margotchayot.com/,"Pl. de la Victoire, 33000 Bordeaux, France",4.7,14,BORDEAUX,,
Moca atelier d'architecture,05 56 05 50 97,https://www.moca-architecture.com/,"27Bis Rue du Breteil, 33320 Eysines, France",4.7,7,BORDEAUX,,
Maison Conseil,06 14 97 69 20,https://www.maisonconseil33.com/?utm_campaign=1459312720082658994&utm_medium=wix_google_business_profile&utm_source=google,"4 Rue Henri de Châtelier, 33600 Pessac, France",4.7,14,BORDEAUX,,
Barokel-Malka Agnès Architecte et Architecte d'intérieur,05 56 91 82 65,https://www.malkabarokelarchitecte.com/,"11 Rue Jules Steeg, 33800 Bordeaux, France",4.7,12,BORDEAUX,,
Fabre / de Marien Architectes,05 57 87 13 81,http://www.fabredemarien.com/,"8 Cité Montagut, 33300 Bordeaux, France",4.7,7,BORDEAUX,,
"In Situ Maitrise d'Oeuvre - Bureau d'étude, architecture et rénovation immobilière",05 24 72 46 69,http://www.insitumaitrisedoeuvre.fr/,"29 Pl. des Martyrs de la Résistance, 33000 Bordeaux, France",4.6,9,BORDEAUX,,
Fort & Salier - Architectes,05 56 01 05 29,http://www.fort-salier-architectes.com/,"167 Rue Fondaudège, 33000 Bordeaux, France",4.6,16,BORDEAUX,,
Atelier Rodrigue Mussard- Maitre d'oeuvre-Maitrise d'oeuvre-Construction-Rénovation-Surélévation-Extension,06 20 11 20 01,http://rodriguemussard.com/,"31 Chem. du Nid de l'Agasse, 33610 Cestas, France",4.6,9,BORDEAUX,,
Expression architecte d’intérieur,06 08 05 10 73,http://www.expression-architecte-interieur.fr/,"19 Rue Frère, 33000 Bordeaux, France",4.6,9,BORDEAUX,,
Ophélie Dohy architecte d'intérieur,,http://www.ophelie-dohy.com/,"10 Rue de Vincennes, 33000 Bordeaux, France",4.6,20,BORDEAUX,,
"Maisons Rhèa - Maitre d'oeuvre - construction de maison, rénovation, agrandissement, Bordeaux",05 25 61 02 65,https://www.maisons-rhea.com/,"11 All. de Tourny, 33000 Bordeaux, France",4.5,34,BORDEAUX,,
Villa Cap Ouest - Maîtrise d’œuvre & Rénovation,06 31 91 66 25,https://www.villacap-ouest.fr/,"45 Rue de Premarchand, 33140 Cadaujac, France",4.5,44,BORDEAUX,,
Peyrou Habitat + Maître d'œuvre,07 81 45 73 64,https://www.peyrou-habitat.fr/,"26 All. de Migelane, 33650 Saucats, France",4.5,2,BORDEAUX,,
Rodde Aragues Architectes,05 57 22 90 35,http://www.ra-architectes.com/,"33 Cr de Luze, 33300 Bordeaux, France",4.5,8,BORDEAUX,,
Avenir Rénovations Bordeaux,05 33 52 28 26,https://www.avenir-renovations.fr/agence/avenir-renovations-33-bordeaux/,"5 All. de Tourny, 33000 Bordeaux, France",4.3,38,BORDEAUX,,
S+M Architectes,05 56 39 12 21,http://www.smarchitectes.com/,"9 Rue Lana, 33300 Bordeaux, France",4.3,16,BORDEAUX,,
Cityzen Architectes,05 56 30 37 81,http://cityzen-architectes.com/,"175 All. des Palanques, 33127 Saint-Jean-d'Illac, France",4.3,13,BORDEAUX,,
Mt Architecture,,https://www.mtarchitecture.fr/,"10 Rue des Liserons, 33200 Bordeaux, France",4.2,5,BORDEAUX,,
D-Side architecture et urbanisme,09 54 78 97 05,https://www.d-sidearchitecture.fr/,"25 Rue de Tremeuge, 33400 Talence, France",4.2,11,BORDEAUX,,
BPM Architectes,05 56 44 50 16,http://www.bpm-architectes.com/,"26 Rue Peyronnet, 33800 Bordeaux, France",4.2,9,BORDEAUX,,
Cabinet BIEC,09 81 13 95 17,https://www.biec.fr/,"21 bis Cr Pasteur, 33000 Bordeaux, France",4.1,39,BORDEAUX,,
Kego Architectes,06 69 46 90 27,http://www.kego-architectes.com/,"Quai des Chartrons Hangar 15, 33000 Bordeaux, France",4.1,14,BORDEAUX,,
LE BRIS-ROL architectes,05 56 87 81 03,https://www.lebrisrolarchitectes.com/,"129 Rue Jules Guesde, 33270 Floirac, France",4.1,7,BORDEAUX,,
MORE Architecture,05 47 29 32 82,http://www.more-architecture.fr/,"174 Rue Fondaudège, 33000 Bordeaux, France",4,2,BORDEAUX,,
Barokel Malka cabinet d'architecture,05 56 91 82 65,https://www.malkabarokelarchitecte.com/,"13 Rue Jules Steeg, 33800 Bordeaux, France",4,18,BORDEAUX,,
Bulle Architectes,05 47 30 75 16,http://bullearchitectes.com/,"31 Rue Bobillot, 33800 Bordeaux, France",4,4,BORDEAUX,,
DESIGN ARCHITECTURE,05 56 57 70 04,http://www.renovation-agencement.com/?utm_source=gmb,"275 Av. du Maréchal de Lattre de Tassigny, 33200 Bordeaux, France",3.3,3,BORDEAUX,,
Architecte Bordeaux Concept,06 20 38 62 39,https://www.architecte-bordeaux-concept.fr/,"2 Cr du 30 Juillet, 33000 Bordeaux, France",,0,BORDEAUX,,
Atmo Expertise Maitre d'Oeuvre,06 48 52 41 23,http://www.atmo-expertise.fr/,"7 Allées de Chartres, 33000 Bordeaux, France",,0,BORDEAUX,,
Maître d'oeuvre en Gironde,06 20 38 62 39,http://maitre-oeuvre-gironde.com/,"51 Chem. du Port de l'Homme, 33360 Latresne, France",,0,BORDEAUX,,
IN FINE - Maître d'Oeuvre Bordeaux,06 24 11 57 51,,"23 Rue Edmond Michelet, 33000 Bordeaux, France",,0,BORDEAUX,,
"DOMÉOTHERM - Bureau d'études thermiques, énergétiques et environnementales",06 22 02 41 69,https://domeotherm.com/,"14 Imp. Savorgnan de Brazza, 85180 Les Sables-d'Olonne, France",5,73,NANTES,,
Anne Lemée Gendreau Architectenligne.com,09 51 53 49 79,http://www.architectenligne.com/,"6 Chem. de Ceinture, 85340 L'Île-d'Olonne, France",5,62,NANTES,,
meta - architecte,07 85 75 54 16,https://www.meta-meta.fr/,"4 Pl. Rhin et Danube, 44500 La Baule-Escoublac, France",5,51,NANTES,,
CUST'HOME - Maître d'Oeuvre,02 51 82 85 19,https://www.custhome.fr/,"3 Place Ste Elisabeth, 44000 Nantes, France",5,43,NANTES,,
Alice Belime Architecture & Design d'intérieur - Rénovation à Redon,07 83 57 50 01,https://www.alicebelime.com/,"3 Rue des Bandes de Rieux, 56350 Rieux, France",5,32,NANTES,,
JC&PROJECT ARCHITECTURE,06 37 59 90 55,https://www.jc-project.net/,"11 Rue du Clos de Bauvais, 49080 Bouchemaine, France",5,32,NANTES,,
ANOVA STRUCTURES - Bureau d'études,02 40 68 97 94,https://www.anovastructures.fr/,"86 Rte Clémence Lefeuvre, 44450 Saint-Julien-de-Concelles, France",5,31,NANTES,,
Maison Jaden - Maître d'oeuvre,02 55 99 62 28,https://maison-jaden.com/,"1 Rue de l'Étoile du Matin, 44600 Saint-Nazaire, France",5,30,NANTES,,
"Architecte d'Intérieur - Agence Citron Carré - Spécialiste CHR, Tertiaire & Retail - Nantes",07 88 47 92 81,https://www.citroncarre.fr/,"18 bis Rue de la Brissaudière, 44690 La Haie-Fouassière, France",5,28,NANTES,,
Exode Architecture,(514) 286-4269,https://www.exodearchitecture.com/,"4455 Autoroute 440 suite 295, Laval, QC H7P 4W6, Canada",5,28,NANTES,,
mfa - mélaine ferré architecture,02 85 52 67 11,http://www.mfa.archi/,"5 Pl. du Bon Pasteur, 44000 Nantes, France",5,27,NANTES,,
NIDUM - Architecture & Maîtrise d'oeuvre,06 17 14 75 66,https://nidum.fr/,"98 Rue Jean Fraix, 44400 Rezé, France",5,26,NANTES,,
Regard Intérieur - Architecte d'intérieur et décoratrice,06 21 23 37 00,https://regardinterieur.fr/,"12 Rue Gruget, 49100 Angers, France",5,24,NANTES,,
"Bonne Pioche, Maître d'Oeuvre en Loire-Atlantique",07 85 22 73 72,https://www.bonnepioche-mo.com/,"83 Grand Rue, 44118 La Chevrolière, France",5,23,NANTES,,
100 m2 - Francky PETITEAU Maître d'oeuvre,07 83 30 24 15,https://www.septimealamaison.fr/meilleur-maitre-oeuvre-nantes/,"32 Rue Henri Cochard, 44000 Nantes, France",5,21,NANTES,,
O'Conception - Maître d'œuvre - Agence Littoral en Vendée,02 51 31 31 30,https://www.oconception.fr/,"11 Rue Eric Tabarly, 85340 Les Sables-d'Olonne, France",5,21,NANTES,,
Architecte / Nantes / Pornic / MAYA Architectures,06 60 21 90 77,https://www.studio-maya.fr/,"7 All. Susan Brownell Anthony, 44200 Nantes, France",5,20,NANTES,,
Guillaume Routhiau Architecte d'intérieur Angers,06 17 21 26 84,http://www.guillaumerouthiau.com/,"23 Rue Ménage, 49100 Angers, France",5,18,NANTES,,
TRILATERAL - Architecte La Baule,09 70 70 17 99,https://www.trilateral-architecte.fr/,"4 Pl. Rhin et Danube, 44500 La Baule-Escoublac, France",5,17,NANTES,,
COCOTES - Maître d'oeuvre - rénovation - extension - aménagement intérieur,06 30 48 00 16,https://www.cocotes.fr/,"8 Pl. de l'Église, 44390 Casson, France",5,17,NANTES,,
"Mo Archi - Architecture d'intérieur & Design global, Maîtrise d'œuvre.",07 69 52 58 57,https://www.moarchi.fr/,"13 Rue des Vieux Métiers, 85150 Saint-Georges-de-Pointindoux, France",5,17,NANTES,,
ACST - Architecte Vendée,06 24 50 35 21,http://www.acst-architecture.com/,"6 Rue de Nantes, 85300 Challans, France",5,16,NANTES,,
CASA architecte - EI Anthony Corbel,06 08 36 17 33,https://www.casa-architecte.com/,"6 Av. Denis Papin, 49100 Angers, France",5,16,NANTES,,
Jean-Yves Gommerel maître d'oeuvre bâtiment en Mayenne,02 43 64 27 95,http://www.gommerel-habitat-passif.com/,"10 Rue Beausoleil, 53360 Origné, France",5,16,NANTES,,
agence | dpA - delphine picot #Architecte #Nantes,07 87 84 42 51,http://www.agence-dpa.fr/,"2bis Pl. Paul Emile Ladmirault, 44000 Nantes, France",5,15,NANTES,,
Architecture Intérieure - Amélie GUILLEMINOT,06 60 60 49 79,http://amelieguilleminot.com/,"Rue Lucien Bagrin, 44100 Nantes, France",5,14,NANTES,,
Figura architecture,02 40 75 58 08,http://www.figura.studio/,"16 Rue des Carmélites, 44000 Nantes, France",5,13,NANTES,,
Domoko - Maître d'oeuvre - Rénovation - Nantes,06 47 27 77 87,http://www.domoko.fr/,"13 Rue de la Californie, 44400 Rezé, France",5,13,NANTES,,
Bureau d'études Huchet,02 40 06 26 65,,"19 Rue du Château, 44115 Haute-Goulaine, France",5,13,NANTES,,
BATIMIUM Sas - Maitrise d'Oeuvre & Expertise bâtiment - Les Sables d'Olonne / Nantes,02 51 95 28 44,http://batimium.fr/,"1 Rue Charles Peguy, 85180 Les Sables-d'Olonne, France",5,13,NANTES,,
"Decodheure - Architecture d'intérieur, Designer à Nantes.",06 48 94 31 73,http://decodheure.com/,"1 Rue de Constantine, 44100 Nantes, France",5,12,NANTES,,
Modus Architecture,09 52 81 29 27,http://www.modus-architecture.com/,"17 Rue Saint-Jacques, 44190 Clisson, France",5,12,NANTES,,
CODES - Architecte d'intérieur à Nantes,06 10 56 64 00,https://www.codesarchitecture.com/,"37 Bd des Belges, 44300 Nantes, France",5,12,NANTES,,
JUA Architecture,07 87 65 77 34,https://www.jua-architecture.com/,"29 bis Rte du Champ de Foire, 44860 Saint-Aignan-Grandlieu, France",5,12,NANTES,,
"Atelier Ose Architecture - Architecte à La Roche-sur-Yon, Vendée",07 75 66 85 83,https://www.atelier-ose.eu/,"10 Rue du Commandant Raynal, 85000 La Roche-sur-Yon, France",5,12,NANTES,,
TRIHOM - Maitrise d'œuvre,06 52 93 01 08,http://www.trihom.eu/,"14 Rue Gambetta, 44000 Nantes, France",5,11,NANTES,,
Moka Maître d'Oeuvre,02 51 32 36 57,https://moka-mo.fr/,"27 Rue Jacques Daguerre, 85180 Les Sables-d'Olonne, France",5,11,NANTES,,
A EXPERTISES ET ARCHITECTURES,06 62 50 57 65,https://aexpertisesarchitectures.fr/?from_source=GBP,"89 bis Rue des Carterons, 44400 Rezé, France",5,10,NANTES,,
"Morgane Morazzini, Architecte d'intérieur à Nantes",06 60 12 38 48,https://morganemorazzini.com/,"4 Rue Max Linder, 44100 Nantes, France",5,10,NANTES,,
Ma Déco et Vous I Décoratrice / Architecte d'intérieur & Designer,06 50 77 68 34,https://www.houzz.fr/professionnels/decorateur-et-styliste-d-interieur/ma-deco-et-vous-pfvwfr-pf~790062532?,"Av. de Verdun, 72200 La Flèche, France",5,10,NANTES,,
Maître d'oeuvre Origines construction,06 48 37 79 97,http://www.origines-construction.fr/,"106 Av. Chanzy, 53000 Laval, France",5,10,NANTES,,
Architecte La Baule DPLG/DESA : Amrein Vassileff,06 14 67 24 33,https://www.amreinvassileffarchitectes.fr/,"34 Av. Louis Lajarrige, 44500 La Baule-Escoublac, France",5,9,NANTES,,
CRESPIN MAITRISE D'OEUVRE,06 08 97 27 73,https://www.crespin-mo.fr/,"16 Rue Lechat, 44400 Rezé, France",5,9,NANTES,,
Bureau d'Études Thermique & Environnement - Bio B.E,06 22 50 08 77,http://www.biobe.fr/,"9 Imp. de la Fossé Moreau, 44115 Haute-Goulaine, France",5,9,NANTES,,
SL20 ARCHITECTURE,06 71 86 12 80,http://www.sl20.fr/,"Passage de l'Empire, 3 Pl. Napoléon, 85000 La Roche-sur-Yon, France",5,9,NANTES,,
ANDRE - Maître d'oeuvre,07 83 15 68 50,http://www.laurent-andre.fr/,"74 Imp. des Marions, 85600 Montaigu-Vendée, France",5,9,NANTES,,
pöm architectes,06 70 58 83 60,http://www.pom-architectes.com/,"14 Rue Mercœur, 44000 Nantes, France",5,8,NANTES,,
ARCHI'MAKER - Architecte,09 75 20 73 15,https://www.archi-maker.com/,"3 allée de la Paix, 44810 Heric, France",5,8,NANTES,,
Atelier Aponi - Architectes,07 88 60 87 74,https://www.atelier-aponi.com/,"6 Pl. de l'Église Madame, 44760 Les Moutiers-en-Retz, France",5,8,NANTES,,
STUDIO PAUÈME I Architecte d'intérieur et décoratrice à Nantes et Loire-Atlantique,06 04 42 66 07,http://www.pauemestudio.com/,"103 All. de la Ferblanterie, 44240 Sucé-sur-Erdre, France",5,8,NANTES,,
JV Concept - Architecture & Rénovation Globale,02 40 40 58 03,http://www.jv-concept.fr/,"7 Rue de la Maladrie, 44120 Vertou, France",5,8,NANTES,,
Barbara Biedermann | Architecture d'intérieur à Nantes,06 12 33 48 21,http://www.bbiedermann.fr/,"9 Rue du Chapeau Rouge, 44000 Nantes, France",5,7,NANTES,,
DRÂ | DAMIEN ROCHER ARCHITECTE,02 40 27 02 36,https://damienrocherarchitecte.com/,"13 avenue du pain bénit, 44250 Saint-Brevin-les-Pins, France",5,7,NANTES,,
Architecte d'intérieur - Cyril Brifault,06 59 98 04 57,http://www.cbarchi.fr/,"6 Chem. du Clos Gaux, 44300 Nantes, France",5,7,NANTES,,
EP DESIGN-design d'espace et architecture intérieure,06 21 90 35 90,https://www.ep-design.fr/,"83 Rue de Trementines, 49300 Cholet, France",5,7,NANTES,,
InTempo - Claire Lombard - architecture intérieure / design,06 66 82 67 75,http://www.intempo-cl.com/,"35 Rue du Paradis, 49300 Cholet, France",5,7,NANTES,,
Bureau d'études M3e,09 82 33 26 68,http://www.expertise-m3e.fr/,"38 Rue du 11 Novembre, 72210, 72210 La Suze-sur-Sarthe, France",5,7,NANTES,,
SOON ARCHITECTURE,09 83 32 32 62,http://soonarchitecture.fr/,"42 B Rue Fouré, 44000 Nantes, France",5,6,NANTES,,
Christine VIGNAUD Architecte DPLG,06 85 12 28 29,,"3 Rue Jean de la Fontaine, 44000 Nantes, France",5,6,NANTES,,
Pensée Habitat - Maître d'oeuvre,02 59 10 12 13,https://pensee-habitat.com/,"4 L'Espérance, 44460 Avessac, France",5,6,NANTES,,
Gauthier Concept A.M.O - Maitrise d'oeuvre - Plans - Pilotage travaux,06 86 87 10 88,http://instagram.com/gauthier.concept.amo/,"67 bis Rue de la Chaussée, 44210 Pornic, France",5,6,NANTES,,
Serieys & Barbotin Architectes,02 51 05 13 43,https://www.sbarchitectes.com/,"140 Bd d'Angleterre, 85000 La Roche-sur-Yon, France",5,6,NANTES,,
AG architecture d'intérieur (Godefroy Angélique),07 79 42 08 23,https://www.agarchitectureinterieur.fr/,"23 Rue de l'Orangerie, 49300 Cholet, France",5,6,NANTES,,
Ecologis Design - Maître d'œuvre,06 41 77 18 01,http://ecologis-design.fr/,"8 Rue Notre Dame, 49110 Montrevault-sur-Èvre, France",5,6,NANTES,,
Atelier Biloba - architecte Felicie HUMEAU,02 41 27 12 58,http://www.atelierbiloba.com/,"7 Rue de la Préfecture, 49100 Angers, France",5,6,NANTES,,
Cobalt - Architecte d'intérieur,06 27 02 20 28,https://www.cobalt-design.com/,"6 Rue Lebasque, 49000 Angers, France",5,6,NANTES,,
HB Architectures,02 41 43 88 70,http://www.hbarchitectures.fr/,"5 Rue Garnier, 49100 Angers, France",5,6,NANTES,,
HEOL architecture.s,06 32 95 64 41,https://www.instagram.com/heol_architectures/,"28 Bd Benoni Goullin, 44200 Nantes, France",5,5,NANTES,,
Studio Téré architecture,06 80 63 50 23,https://studio-tere.fr/,"43 Rue Bougainville, 44100 Nantes, France",5,5,NANTES,,
Om Architectures - Justine LEBEAU Architecte HMONP,07 49 15 49 75,,"36 Av. Albert de Mun, 44600 Saint-Nazaire, France",5,5,NANTES,,
Bertin Bichet Architectes,02 40 15 68 42,http://www.bertinbichet.com/,"11 Rue du Port, 44600 Saint-Nazaire, France",5,5,NANTES,,
SARL Joao DA SILVA - Maître d'Œuvre,06 87 96 61 35,https://www.joaodasilva-maitredoeuvre.fr/,"8 Chem. de la Butte, 44160 Besné, France",5,5,NANTES,,
POUTIER Architectures & maîtrise d'œuvre - La Baule,02 40 11 39 95,http://www.poutier-architectures.com/,"45 Av. Louis Lajarrige, 44500 La Baule-Escoublac, France",5,5,NANTES,,
GUILLAUMET - BEAUFORT Architectes devient ATELIER BEAUFORT ARCHITECTURE,07 69 82 76 92,https://www.guillaumetbeaufortarchi.fr/,"Le Ham. du Golf, 44210 Pornic, France",5,5,NANTES,,
atelier d'architecture CARTOUCHE,02 85 52 84 97,http://www.cartouche.archi/,"33B rue de l'aérodrome coworking, 44400 Rezé, France",5,5,NANTES,,
CTE Nantes Bureau d'études structure (béton/pierre/maçonnerie/bois/métal) - diagnostic/faisabilité/conception/exe/expertise,06 87 14 68 48,https://www.cte-sa.com/fr/contact,"10 Rdpt de la Corbinerie, 44400 Rezé, France",5,5,NANTES,,
"Cromlech architecture, architecte Saint Herblain Nantes Saint-Nazaire",06 63 24 10 83,https://cromlech-architecture.fr/,"122 Rue du Dr Boubée, 44800 Saint-Herblain, France",5,5,NANTES,,
tom A' - Thomas Grimault Architecte,06 48 60 21 37,https://www.toma-architecture.com/,"25 Rue du Bon Grain, 44850 Ligné, France",5,5,NANTES,,
Pli Architecture,06 13 59 29 92,http://www.pli-architecture.com/,"21 Bd de Castelnau, 85100 Les Sables-d'Olonne, France",5,5,NANTES,,
A Propos Architecture,02 41 75 29 80,http://www.apropos-architecture.com/,"42 Av. du Maréchal Foch, 49300 Cholet, France",5,5,NANTES,,
PSMO - Pascal Suteau Maître d'Oeuvre,06 23 05 66 04,https://www.psmo.fr/,"7 Rue de l'Abbé Dupé, 49122 Le May-sur-Èvre, France",5,5,NANTES,,
Loire MDO Maître d'œuvre,06 75 20 95 83,http://loire-mdo.com/,"49 Rue Beaurepaire, 49400 Saumur, France",5,5,NANTES,,
